Instance name                                                                                                    | Checked answer | CPU time | Solver name  | Solver version
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.07  | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.11  | ranov        | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1392532406-12.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.11  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 0.419936 | sapsrt       | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 0.548915 | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 0.738887 | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 1.57676  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 1.62275  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 2.99054  | ranov        | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 3.76043  | KCNFS        | 2004      
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 5.37918  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 11.6792  | March KS     | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 37.2583  | minisat      | SAT 2007  
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 53.7958  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 79.007   | MXC          | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 133.524  | MiraXT       | v3        
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1437321789-17.SAT.shuffled.cnf                                 | SAT            | 202.067  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 0.064989 | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 0.182971 | sapsrt       | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 0.238962 | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 1.46978  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 1.62175  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 3.09653  | ranov        | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 5.2502   | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 7.61884  | March KS     | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 19.3811  | KCNFS        | 2004      
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 20.7348  | minisat      | SAT 2007  
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 89.2694  | MXC          | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 142.078  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 208.824  | MiraXT       | v3        
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1529462267-19.SAT.shuffled.cnf                                 | SAT            | 342.573  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 0.066989 | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 0.763883 | sapsrt       | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 1.43378  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 1.50177  | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 2.57761  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 6.51401  | ranov        | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 7.77182  | minisat      | SAT 2007  
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 11.6612  | KCNFS        | 2004      
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 11.9042  | March KS     | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 14.4248  | MiraXT       | v3        
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 43.5654  | MXC          | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 54.3507  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 86.4579  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1566131367-09.SAT.shuffled.cnf                                 | SAT            | 367.804  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNSAT          | 19.747   | March KS     | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNSAT          | 24.6353  | KCNFS        | 2004      
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNSAT          | 201.409  | minisat      | SAT 2007  
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNSAT          | 209.158  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNSAT          | 209.432  | MXC          | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNSAT          | 275.405  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNSAT          | 433.187  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNSAT          | 574.785  | MiraXT       | v3        
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNKNOWN TO     | 5000.04  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNKNOWN TO     | 5000.05  | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNKNOWN TO     | 5000.06  | ranov        | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNKNOWN TO     | 5000.08  | sapsrt       | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNKNOWN TO     | 5000.08  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S179716588-02.UNSAT.shuffled.cnf                                | UNKNOWN TO     | 5000.08  | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNSAT          | 19.862   | March KS     | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNSAT          | 25.4431  | KCNFS        | 2004      
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNSAT          | 197.84   | minisat      | SAT 2007  
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNSAT          | 198.586  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNSAT          | 209.653  | MXC          | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNSAT          | 264.541  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNSAT          | 451.084  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNSAT          | 508.351  | MiraXT       | v3        
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.03  | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.06  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.06  | sapsrt       | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.07  | ranov        | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.09  | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S2067396253-13.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.09  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNSAT          | 66.8568  | March KS     | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNSAT          | 87.5867  | KCNFS        | 2004      
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNSAT          | 907.679  | minisat      | SAT 2007  
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNSAT          | 968.786  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNSAT          | 994.595  | MXC          | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNSAT          | 1347.13  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNSAT          | 1559.9   | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNSAT          | 2563.67  | MiraXT       | v3        
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.01  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.06  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.1   | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.1   | sapsrt       | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.11  | ranov        | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1018594061-02.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.11  | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNSAT          | 68.9065  | March KS     | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNSAT          | 90.5052  | KCNFS        | 2004      
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNSAT          | 919.608  | minisat      | SAT 2007  
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNSAT          | 938.529  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNSAT          | 1050.57  | MXC          | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNSAT          | 1532.89  | DEWSATZ 1A   | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNSAT          | 1685.57  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNSAT          | 2500.07  | MiraXT       | v3        
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.05  | ranov        | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.07  | adaptnovelty | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.07  | sapsrt       | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.09  | adaptg2wsat0 | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.11  | gnovelty+    | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1104207220-18.UNSAT.shuffled.cnf                               | UNKNOWN TO     | 5000.15  | adaptg2wsat+ | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1179686861-10.UNSAT.shuffled.cnf                               | UNSAT          | 68.8605  | March KS     | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1179686861-10.UNSAT.shuffled.cnf                               | UNSAT          | 89.3084  | KCNFS        | 2004      
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1179686861-10.UNSAT.shuffled.cnf                               | UNSAT          | 938.428  | minisat      | SAT 2007  
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1179686861-10.UNSAT.shuffled.cnf                               | UNSAT          | 939.334  | SATzilla     | RANDOM    
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1179686861-10.UNSAT.shuffled.cnf                               | UNSAT          | 995.821  | MXC          | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1179686861-10.UNSAT.shuffled.cnf                               | UNSAT          | 1414.04  | SAT7         | 2007-02-08
random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1179686861-10.UNSAT.shuffled.cnf                               | UNSAT          | 1540.85  | DEWSATZ 1A   | 2007-02-08
